retailer_id,store_id,shipment_id,shipped_dttm,refund_id,refund_created_dttm,return_reason,return_kind,goods_sum,cogs_sum,retailer_sku,product_sku,master_category,parent_category,item_return_quantity,item_price,total_item_price,total_item_return_sum,total_item_sum,marking_system,order_state
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41138768,684707,Свежие овощи,"Овощи, зелень, грибы",0.978,62.99,61.6,61.6,61.6,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41164795,879054,Средства для ванных комнат и туалета,Чистящие и моющие средства,1.0,79.99,79.99,79.99,79.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41092957,16536762,"Крупы, бобы",Бакалея,2.0,79.99,79.99,159.98,159.98,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41099228,135315,Колбасы,Колбасные изделия и мясные деликатесы,1.0,149.99,149.99,149.99,149.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41095506,1612984,Сахар и сахарозаменители,Бакалея,2.0,52.99,52.99,105.98,105.98,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41169778,21671151,Средства для ванных комнат и туалета,Чистящие и моющие средства,1.0,129.99,129.99,129.99,129.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41096692,217142,Все для выпечки и десертов,Бакалея,2.0,49.99,49.99,99.98,99.98,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41092997,18997583,Молоко,"Молочные продукты, яйца",2.0,63.99,63.99,127.98,127.98,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41098188,21818405,Средства для ванных комнат и туалета,Чистящие и моющие средства,1.0,179.99,179.99,179.99,179.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41122725,135895,Йогурты,"Молочные продукты, яйца",1.0,55.99,55.99,55.99,55.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41161915,18882207,Средства для ванных комнат и туалета,Чистящие и моющие средства,1.0,129.99,129.99,129.99,129.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41138693,159322,Сметана,"Молочные продукты, яйца",1.0,104.99,104.99,104.99,104.99,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,72056,68602,"Крупы, бобы",Бакалея,1.0,109.99,109.99,109.99,109.99,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,260172,60320,Газированные напитки,Безалкогольные напитки и соки,1.0,89.41,89.41,89.41,89.41,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,452904,198993,"Печенье, пряники, вафли",Сладости,1.0,370.02,136.91,136.91,136.91,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,15182,69811,Свежие овощи,"Овощи, зелень, грибы",0.446,179.99,80.28,80.28,80.28,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,298446,55275,Овощные консервы и соленья,Консервированные продукты,1.0,119.99,119.99,119.99,119.99,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,301668,218695,Свежие фрукты,Фрукты и ягоды,0.97,69.99,67.89,67.89,67.89,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,303640,197393,Свежие овощи,"Овощи, зелень, грибы",1.012,25.79,26.1,26.1,26.1,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,303639,68358,Свежие овощи,"Овощи, зелень, грибы",1.086,15.89,17.26,17.26,17.26,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,300886,70237,Свежие овощи,"Овощи, зелень, грибы",2.992,16.69,49.94,49.94,49.94,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,305270,218669,Свежие фрукты,Фрукты и ягоды,0.98,89.99,88.19,88.19,88.19,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,520053,273421,Свежие овощи,"Овощи, зелень, грибы",1.0,129.99,129.99,129.99,129.99,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,179799,10181,Молоко,"Молочные продукты, яйца",1.0,74.99,74.99,74.99,74.99,"{mercury,chestny_znak}",canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,546189,1096402,Шоколад и шоколадные батончики,Сладости,1.0,52.15,52.15,52.15,52.15,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,640302,20200421,Свежие овощи,"Овощи, зелень, грибы",1.0,99.99,99.99,99.99,99.99,,canceled
8,141,13980933576548126663,,571581,2022-11-26T02:15:16,Отмена заказа,full,1247.97,1132.87,73015,246503,Мука,Бакалея,1.0,104.89,104.89,104.89,104.89,,canceled
8,419,2832000037231728676,2022-12-18T07:05:19,707054,2022-12-18T07:35:17,Другой товар,part,2444.28,2228.3,662614,21011701,Свежие фрукты,Фрукты и ягоды,1.0,299.99,136.8,136.8,136.8,,complete
8,419,2832000037231728676,2022-12-18T07:05:19,710960,2022-12-18T15:55:00,Другой товар,part,2444.28,2228.3,69336,93177,Мясо,Мясо и птица,1.0,227.9,332.51,332.51,332.51,{mercury},complete
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,11458,218663,Свежие фрукты,Фрукты и ягоды,1.938,150.0,145.35,290.7,290.7,,canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,326670,16589330,Икра,Рыба и морепродукты,1.0,1299.99,1299.99,1299.99,1299.99,{mercury},canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,572812,15168436,Для ухода за кожей,Красота и здоровье,1.0,361.99,361.99,361.99,361.99,,canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,373479,198411,Мясные деликатесы и копчености,Колбасные изделия и мясные деликатесы,1.0,169.99,169.99,169.99,169.99,{mercury},canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,121467,16718021,Конфеты и сладкие подарочные наборы,Сладости,1.0,49.77,49.77,49.77,49.77,,canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,98248,24415,"Оливки, маслины, каперсы",Консервированные продукты,1.0,109.99,109.99,109.99,109.99,,canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,375241,68107,Консервированные фрукты и ягоды,Консервированные продукты,1.0,149.99,149.99,149.99,149.99,,canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,44122,15877,Конфеты и сладкие подарочные наборы,Сладости,1.0,249.89,249.89,249.89,249.89,,canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,29772,33717477,Сыры,Сыры,0.992,799.99,793.59,793.59,793.59,"{mercury,chestny_znak}",canceled
8,145,554949760319550394,,,2022-12-31T14:30:38,Отмена заказа,full,4316.6,3584.93,282741,216133,Торты и пирожные,Сладости,1.0,216.02,216.02,216.02,216.02,,canceled
24,1001,14926441437882748532,2022-12-04T07:07:44,621230,2022-12-05T01:16:51,Недовоз,part,4800.17,4290.45,94637,20978941,Туалетная бумага и бумажные полотенца,Личная гигиена,1.0,169.99,169.99,169.99,169.99,,complete
139,4247,12974901150016179981,2022-11-24T08:01:27,584013,2022-11-28T07:07:38,Качество товара,part,1275.29,1276.8,245917,15833724,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,189.9,189.9,189.9,189.9,,complete
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,182,1512735,Свежие овощи,"Овощи, зелень, грибы",0.31,209.99,65.1,65.1,65.1,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,509646,1512909,Свежие овощи,"Овощи, зелень, грибы",0.932,95.99,89.46,89.46,89.46,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,192895,1517048,Майонез,"Соусы, специи и приправы",1.0,97.99,97.99,97.99,97.99,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,49590,15153127,Творог и творожная масса,"Молочные продукты, яйца",2.0,44.99,44.99,89.98,89.98,{chestny_znak},canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,593248,19178561,Сметана,"Молочные продукты, яйца",1.0,79.99,79.99,79.99,79.99,{chestny_znak},canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,93100352,1514927,Полуфабрикаты из мяса и птицы,Мясо и птица,0.866,419.9,181.82,363.64,363.64,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,100383,1512597,Свежие овощи,"Овощи, зелень, грибы",0.622,17.99,11.19,11.19,11.19,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,82114,15294886,Молоко,"Молочные продукты, яйца",1.0,79.99,79.99,79.99,79.99,{chestny_znak},canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,535826,1513819,Консервированные фрукты и ягоды,Консервированные продукты,1.0,149.99,149.99,149.99,149.99,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,93321982,153826,Сыры,Сыры,1.0,188.69,188.69,188.69,188.69,{chestny_znak},canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,186129,1512748,Свежие овощи,"Овощи, зелень, грибы",1.0,49.99,49.99,49.99,49.99,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,239557,1516746,Кетчуп,"Соусы, специи и приправы",1.0,48.99,48.99,48.99,48.99,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,360351,1512827,Свежие овощи,"Овощи, зелень, грибы",0.44,229.99,101.2,101.2,101.2,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,100290,1560831,Мясо птицы,Мясо и птица,1.0,425.99,351.87,351.87,351.87,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,136,1512719,Свежие овощи,"Овощи, зелень, грибы",1.0,49.99,249.95,249.95,249.95,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,440679,15597517,Десерты,"Молочные продукты, яйца",2.0,48.99,48.99,97.98,97.98,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,441549,22621025,Мясо птицы,Мясо и птица,0.739,172.99,127.84,127.84,127.84,,canceled
97,1953,13903716991338782759,,743610,2022-12-24T06:40:51,Отмена заказа,full,2269.83,2269.82,130727,92748,"Соки, нектары и морсы",Безалкогольные напитки и соки,1.0,25.99,25.99,25.99,25.99,,canceled
15,183,11530053616794331672,2023-02-26T15:22:40,1104215,2023-02-26T15:53:44,Качество товара,part,5148.77,5162.42,480203,245734,Свежие овощи,"Овощи, зелень, грибы",1.0,199.99,199.99,199.99,199.99,,complete
15,239,8784833991426374828,2022-09-15T12:53:58,345254,2022-09-15T13:44:49,Качество товара,part,2216.85,2223.09,32435,1248834,Свежие овощи,"Овощи, зелень, грибы",1.126,199.9,225.09,225.09,225.09,,complete
15,239,8784833991426374828,2022-09-15T12:53:58,345254,2022-09-15T13:44:49,Качество товара,part,2216.85,2223.09,34915,1248828,Свежие овощи,"Овощи, зелень, грибы",1.044,99.99,104.39,104.39,104.39,,complete
15,239,8784833991426374828,2022-09-15T12:53:58,345254,2022-09-15T13:44:49,Качество товара,part,2216.85,2223.09,123326,1411562,Свежие фрукты,Фрукты и ягоды,1.566,75.91,118.88,118.88,118.88,,complete
8,130,14659358592243290634,2022-11-14T10:23:28,518457,2022-11-14T11:31:58,Недовоз,part,4029.55,3320.51,557199,15293634,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,199.99,199.99,199.99,399.98,{mercury},complete
107,17873,9811566088940404779,2022-11-18T10:39:39,535218,2022-11-18T11:00:46,Другой товар,part,2061.0,2066.0,356680,1547076,Емкости для хранения,Хозяйственные товары,1.0,299.0,299.0,299.0,299.0,,complete
15,255,2465091891573731903,,,2022-12-03T13:05:09,Отмена заказа,full,1988.24,1988.23,936024,21455932,Тесто и основа,Готовые блюда и полуфабрикаты,1.061,58.9,31.25,62.5,62.5,,canceled
